invoice_id,customer_id,customer_name,email,ip_address,product_id,quantity,unit_price,timestamp
INV-3445,CUST-556,User_556,user_556@example.com,192.168.52.212,3,3,15.99,2026-09-02T16:17:00Z
INV-3446,CUST-357,User_357,user_357@example.com,192.168.78.85,1,2,25.5,2026-09-03T16:28:00Z
INV-3447,CUST-230,User_230,user_230@example.com,192.168.69.58,5,5,8.99,2026-09-03T04:54:00Z
INV-3448,CUST-349,User_349,user_349@example.com,192.168.70.83,3,5,15.99,2026-09-01T11:10:00Z
INV-3449,CUST-813,User_813,user_813@example.com,192.168.59.105,3,3,15.99,2026-09-07T14:45:00Z
INV-3450,CUST-150,User_150,user_150@example.com,192.168.191.63,4,3,45.0,2026-09-05T11:43:00Z
INV-3451,CUST-676,User_676,user_676@example.com,192.168.27.20,3,2,15.99,2026-09-07T09:36:00Z
INV-3452,CUST-806,User_806,user_806@example.com,192.168.12.60,1,3,25.5,2026-09-01T07:53:00Z
INV-3453,CUST-422,User_422,user_422@example.com,192.168.128.54,3,3,15.99,2026-09-04T04:42:00Z
INV-3454,CUST-969,User_969,user_969@example.com,192.168.29.89,2,4,120.0,2026-09-09T03:06:00Z
INV-3455,CUST-540,User_540,user_540@example.com,192.168.47.88,1,1,25.5,2026-09-09T04:40:00Z
INV-3456,CUST-685,User_685,user_685@example.com,192.168.2.75,3,2,15.99,2026-09-08T03:52:00Z
INV-3457,CUST-894,User_894,user_894@example.com,192.168.63.190,4,4,45.0,2026-09-07T02:35:00Z
INV-3458,CUST-654,User_654,user_654@example.com,192.168.204.145,2,5,120.0,2026-09-02T07:07:00Z
INV-3459,CUST-943,User_943,user_943@example.com,192.168.41.113,2,5,120.0,2026-09-02T11:10:00Z
INV-3460,CUST-718,User_718,user_718@example.com,192.168.81.104,5,1,8.99,2026-09-05T23:27:00Z
INV-3461,CUST-693,User_693,user_693@example.com,192.168.251.205,2,5,120.0,2026-09-05T11:39:00Z
INV-3462,CUST-345,User_345,user_345@example.com,192.168.246.166,5,4,8.99,2026-09-03T10:19:00Z
INV-3463,CUST-652,User_652,user_652@example.com,192.168.208.150,1,1,25.5,2026-09-02T01:40:00Z
INV-3464,CUST-387,User_387,user_387@example.com,192.168.3.202,5,1,8.99,2026-09-08T03:09:00Z
INV-3465,CUST-234,User_234,user_234@example.com,192.168.249.58,5,1,8.99,2026-09-07T20:26:00Z
INV-3466,CUST-279,User_279,user_279@example.com,192.168.218.50,5,5,8.99,2026-09-08T21:09:00Z
INV-3467,CUST-745,User_745,user_745@example.com,192.168.199.254,1,1,25.5,2026-09-07T20:23:00Z
INV-3468,CUST-641,User_641,user_641@example.com,192.168.155.53,3,4,15.99,2026-09-03T01:31:00Z
INV-3469,CUST-967,User_967,user_967@example.com,192.168.79.142,5,3,8.99,2026-09-07T23:39:00Z
INV-3470,CUST-496,User_496,user_496@example.com,192.168.102.64,3,2,15.99,2026-09-07T17:58:00Z
INV-3471,CUST-916,User_916,user_916@example.com,192.168.100.58,4,2,45.0,2026-09-01T02:00:00Z
INV-3472,CUST-984,User_984,user_984@example.com,192.168.66.3,3,1,15.99,2026-09-04T04:33:00Z
INV-3473,CUST-634,User_634,user_634@example.com,192.168.252.186,5,1,8.99,2026-09-08T06:20:00Z
INV-3474,CUST-298,User_298,user_298@example.com,192.168.25.32,2,5,120.0,2026-09-05T00:06:00Z
INV-3475,CUST-660,User_660,user_660@example.com,192.168.217.83,4,4,45.0,2026-09-08T08:09:00Z
INV-3476,CUST-895,User_895,user_895@example.com,192.168.103.162,5,5,8.99,2026-09-04T19:43:00Z
INV-3477,CUST-159,User_159,user_159@example.com,192.168.31.32,1,1,25.5,2026-09-02T08:27:00Z
INV-3478,CUST-967,User_967,user_967@example.com,192.168.215.231,3,4,15.99,2026-09-08T18:14:00Z
INV-3479,CUST-160,User_160,user_160@example.com,192.168.227.106,1,1,25.5,2026-09-07T07:46:00Z
INV-3480,CUST-288,User_288,user_288@example.com,192.168.214.218,2,3,120.0,2026-09-08T01:09:00Z
INV-3481,CUST-845,User_845,user_845@example.com,192.168.87.11,4,3,45.0,2026-09-02T03:03:00Z
INV-3482,CUST-880,User_880,user_880@example.com,192.168.230.102,1,4,25.5,2026-09-08T13:15:00Z
INV-3483,CUST-241,User_241,user_241@example.com,192.168.69.143,4,4,45.0,2026-09-03T12:01:00Z
INV-3484,CUST-634,User_634,user_634@example.com,192.168.43.151,1,5,25.5,2026-09-08T14:34:00Z
INV-3485,CUST-167,User_167,user_167@example.com,192.168.153.78,2,1,120.0,2026-09-07T04:21:00Z
INV-3486,CUST-677,User_677,user_677@example.com,192.168.147.247,3,4,15.99,2026-09-07T21:46:00Z
INV-3487,CUST-652,User_652,user_652@example.com,192.168.93.104,3,4,15.99,2026-09-07T15:40:00Z
INV-3488,CUST-825,User_825,user_825@example.com,192.168.135.89,4,3,45.0,2026-09-08T13:38:00Z
INV-3489,CUST-488,User_488,user_488@example.com,192.168.28.165,1,3,25.5,2026-09-04T20:05:00Z
INV-3490,CUST-947,User_947,user_947@example.com,192.168.236.128,3,1,15.99,2026-09-04T07:37:00Z
INV-3491,CUST-613,User_613,user_613@example.com,192.168.60.125,5,5,8.99,2026-09-05T13:39:00Z
INV-3492,CUST-175,User_175,user_175@example.com,192.168.217.117,1,1,25.5,2026-09-05T10:51:00Z
INV-3493,CUST-336,User_336,user_336@example.com,192.168.250.10,1,3,25.5,2026-09-06T21:59:00Z
INV-3494,CUST-854,User_854,user_854@example.com,192.168.243.34,5,2,8.99,2026-09-05T22:01:00Z
INV-3495,CUST-104,User_104,user_104@example.com,192.168.1.79,2,4,120.0,2026-09-03T13:58:00Z
INV-3496,CUST-806,User_806,user_806@example.com,192.168.94.25,2,3,120.0,2026-09-05T02:46:00Z
INV-3497,CUST-350,User_350,user_350@example.com,192.168.208.63,4,5,45.0,2026-09-09T07:39:00Z
INV-3498,CUST-284,User_284,user_284@example.com,192.168.212.29,5,4,8.99,2026-09-03T15:16:00Z
INV-3499,CUST-648,User_648,user_648@example.com,192.168.69.186,3,4,15.99,2026-09-03T19:14:00Z
INV-3500,CUST-183,User_183,user_183@example.com,192.168.74.170,1,2,25.5,2026-09-04T13:55:00Z
INV-3501,CUST-210,User_210,user_210@example.com,192.168.80.137,5,2,8.99,2026-09-06T11:09:00Z
INV-3502,CUST-517,User_517,user_517@example.com,192.168.195.132,2,4,120.0,2026-09-05T20:44:00Z
INV-3503,CUST-332,User_332,user_332@example.com,192.168.146.196,2,5,120.0,2026-09-06T04:58:00Z
INV-3504,CUST-595,User_595,user_595@example.com,192.168.62.163,3,3,15.99,2026-09-04T06:47:00Z
INV-3505,CUST-721,User_721,user_721@example.com,192.168.241.174,4,3,45.0,2026-09-06T07:14:00Z
INV-3506,CUST-201,User_201,user_201@example.com,192.168.169.62,1,4,25.5,2026-09-02T01:09:00Z
INV-3507,CUST-390,User_390,user_390@example.com,192.168.17.200,5,2,8.99,2026-09-01T14:45:00Z
INV-3508,CUST-957,User_957,user_957@example.com,192.168.10.66,5,2,8.99,2026-09-04T05:35:00Z
INV-3509,CUST-785,User_785,user_785@example.com,192.168.1.170,2,5,120.0,2026-09-01T18:41:00Z
INV-3510,CUST-634,User_634,user_634@example.com,192.168.136.100,1,1,25.5,2026-09-08T12:28:00Z
INV-3511,CUST-411,User_411,user_411@example.com,192.168.75.221,1,3,25.5,2026-09-06T07:01:00Z
INV-3512,CUST-465,User_465,user_465@example.com,192.168.200.19,2,3,120.0,2026-09-04T16:32:00Z
INV-3513,CUST-779,User_779,user_779@example.com,192.168.108.25,2,3,120.0,2026-09-01T07:47:00Z
INV-3514,CUST-347,User_347,user_347@example.com,192.168.247.12,5,4,8.99,2026-09-02T01:56:00Z
INV-3515,CUST-915,User_915,user_915@example.com,192.168.177.224,4,2,45.0,2026-09-04T07:48:00Z
INV-3516,CUST-386,User_386,user_386@example.com,192.168.90.180,2,3,120.0,2026-09-05T04:54:00Z
INV-3517,CUST-818,User_818,user_818@example.com,192.168.230.82,3,2,15.99,2026-09-04T21:04:00Z
INV-3518,CUST-914,User_914,user_914@example.com,192.168.102.140,5,3,8.99,2026-09-03T05:25:00Z
INV-3519,CUST-739,User_739,user_739@example.com,192.168.247.172,4,4,45.0,2026-09-04T19:53:00Z
INV-3520,CUST-835,User_835,user_835@example.com,192.168.14.101,1,2,25.5,2026-09-03T13:51:00Z
INV-3521,CUST-331,User_331,user_331@example.com,192.168.179.13,5,4,8.99,2026-09-07T00:41:00Z
INV-3522,CUST-123,User_123,user_123@example.com,192.168.17.200,4,3,45.0,2026-09-01T18:40:00Z
INV-3523,CUST-270,User_270,user_270@example.com,192.168.243.95,4,4,45.0,2026-09-02T17:29:00Z
INV-3524,CUST-701,User_701,user_701@example.com,192.168.241.139,3,5,15.99,2026-09-09T07:30:00Z
INV-3525,CUST-423,User_423,user_423@example.com,192.168.45.135,2,2,120.0,2026-09-04T21:46:00Z
INV-3526,CUST-409,User_409,user_409@example.com,192.168.196.172,2,3,120.0,2026-09-05T05:40:00Z
INV-3527,CUST-976,User_976,user_976@example.com,192.168.226.150,3,3,15.99,2026-09-09T07:10:00Z
INV-3528,CUST-675,User_675,user_675@example.com,192.168.34.62,3,1,15.99,2026-09-03T08:25:00Z
INV-3529,CUST-940,User_940,user_940@example.com,192.168.94.235,2,4,120.0,2026-09-04T02:08:00Z
INV-3530,CUST-499,User_499,user_499@example.com,192.168.6.50,3,2,15.99,2026-09-06T00:52:00Z
INV-3531,CUST-991,User_991,user_991@example.com,192.168.205.221,5,5,8.99,2026-09-03T06:52:00Z
INV-3532,CUST-449,User_449,user_449@example.com,192.168.226.19,2,1,120.0,2026-09-08T03:38:00Z
INV-3533,CUST-357,User_357,user_357@example.com,192.168.102.95,1,3,25.5,2026-09-03T06:59:00Z
INV-3534,CUST-427,User_427,user_427@example.com,192.168.123.29,3,5,15.99,2026-09-03T22:03:00Z
INV-3535,CUST-398,User_398,user_398@example.com,192.168.225.220,4,5,45.0,2026-09-01T22:27:00Z
INV-3536,CUST-764,User_764,user_764@example.com,192.168.162.32,5,3,8.99,2026-09-08T19:03:00Z
INV-3537,CUST-355,User_355,user_355@example.com,192.168.64.64,1,2,25.5,2026-09-02T03:59:00Z
INV-3538,CUST-893,User_893,user_893@example.com,192.168.219.95,3,4,15.99,2026-09-05T17:34:00Z
INV-3539,CUST-775,User_775,user_775@example.com,192.168.175.109,1,2,25.5,2026-09-03T20:23:00Z
INV-3540,CUST-746,User_746,user_746@example.com,192.168.77.86,1,3,25.5,2026-09-05T05:20:00Z
INV-3541,CUST-425,User_425,user_425@example.com,192.168.144.73,5,3,8.99,2026-09-06T22:43:00Z
INV-3542,CUST-905,User_905,user_905@example.com,192.168.11.82,4,5,45.0,2026-09-07T14:56:00Z
INV-3543,CUST-137,User_137,user_137@example.com,192.168.64.128,4,5,45.0,2026-09-03T17:48:00Z
INV-3544,CUST-460,User_460,user_460@example.com,192.168.186.83,2,5,120.0,2026-09-05T07:16:00Z
INV-3545,CUST-137,User_137,user_137@example.com,192.168.247.116,1,3,25.5,2026-09-05T01:35:00Z
INV-3546,CUST-677,User_677,user_677@example.com,192.168.154.130,4,2,45.0,2026-09-02T12:34:00Z
INV-3547,CUST-536,User_536,user_536@example.com,192.168.245.158,2,4,120.0,2026-09-04T13:04:00Z
INV-3548,CUST-330,User_330,user_330@example.com,192.168.217.44,2,2,120.0,2026-09-03T18:45:00Z
INV-3549,CUST-915,User_915,user_915@example.com,192.168.64.160,1,4,25.5,2026-09-08T03:06:00Z
INV-3550,CUST-910,User_910,user_910@example.com,192.168.216.30,4,5,45.0,2026-09-06T16:44:00Z
INV-3551,CUST-565,User_565,user_565@example.com,192.168.187.126,1,5,25.5,2026-09-05T20:05:00Z
INV-3552,CUST-514,User_514,user_514@example.com,192.168.113.147,2,1,120.0,2026-09-08T11:53:00Z
INV-3553,CUST-803,User_803,user_803@example.com,192.168.92.247,5,2,8.99,2026-09-05T01:13:00Z
INV-3554,CUST-902,User_902,user_902@example.com,192.168.14.158,5,1,8.99,2026-09-02T10:10:00Z
INV-3555,CUST-544,User_544,user_544@example.com,192.168.228.51,4,3,45.0,2026-09-07T08:23:00Z
INV-3556,CUST-455,User_455,user_455@example.com,192.168.232.92,1,1,25.5,2026-09-04T22:51:00Z
INV-3557,CUST-234,User_234,user_234@example.com,192.168.4.209,4,4,45.0,2026-09-03T17:58:00Z
INV-3558,CUST-675,User_675,user_675@example.com,192.168.26.126,3,4,15.99,2026-09-07T12:04:00Z
INV-3559,CUST-813,User_813,user_813@example.com,192.168.159.159,3,4,15.99,2026-09-07T19:17:00Z
INV-3560,CUST-470,User_470,user_470@example.com,192.168.19.184,3,3,15.99,2026-09-02T13:22:00Z
INV-3561,CUST-141,User_141,user_141@example.com,192.168.242.129,4,5,45.0,2026-09-01T06:31:00Z
INV-3562,CUST-983,User_983,user_983@example.com,192.168.118.1,3,1,15.99,2026-09-03T16:21:00Z
INV-3563,CUST-712,User_712,user_712@example.com,192.168.5.22,1,1,25.5,2026-09-07T18:56:00Z
INV-3564,CUST-761,User_761,user_761@example.com,192.168.80.228,4,4,45.0,2026-09-02T02:39:00Z
INV-3565,CUST-704,User_704,user_704@example.com,192.168.146.16,1,2,25.5,2026-09-01T14:12:00Z
INV-3566,CUST-179,User_179,user_179@example.com,192.168.67.139,5,5,8.99,2026-09-02T05:16:00Z
INV-3567,CUST-660,User_660,user_660@example.com,192.168.9.44,5,4,8.99,2026-09-04T14:38:00Z
INV-3568,CUST-184,User_184,user_184@example.com,192.168.76.66,4,3,45.0,2026-09-02T06:09:00Z
INV-3569,CUST-102,User_102,user_102@example.com,192.168.194.41,1,3,25.5,2026-09-06T22:47:00Z
INV-3570,CUST-736,User_736,user_736@example.com,192.168.45.197,5,2,8.99,2026-09-06T20:43:00Z
INV-3571,CUST-264,User_264,user_264@example.com,192.168.41.204,5,5,8.99,2026-09-08T22:58:00Z
INV-3572,CUST-740,User_740,user_740@example.com,192.168.22.85,2,4,120.0,2026-09-03T03:50:00Z
INV-3573,CUST-579,User_579,user_579@example.com,192.168.209.219,2,4,120.0,2026-09-05T18:20:00Z
INV-3574,CUST-152,User_152,user_152@example.com,192.168.163.129,1,3,25.5,2026-09-01T11:34:00Z
INV-3575,CUST-578,User_578,user_578@example.com,192.168.92.139,4,1,45.0,2026-09-08T02:43:00Z
INV-3576,CUST-656,User_656,user_656@example.com,192.168.72.201,4,1,45.0,2026-09-02T08:07:00Z
INV-3577,CUST-544,User_544,user_544@example.com,192.168.202.173,2,3,120.0,2026-09-07T20:05:00Z
INV-3578,CUST-572,User_572,user_572@example.com,192.168.112.110,1,3,25.5,2026-09-02T08:50:00Z
INV-3579,CUST-956,User_956,user_956@example.com,192.168.102.252,1,3,25.5,2026-09-01T10:52:00Z
INV-3580,CUST-799,User_799,user_799@example.com,192.168.97.6,2,5,120.0,2026-09-06T06:52:00Z
INV-3581,CUST-194,User_194,user_194@example.com,192.168.66.103,1,1,25.5,2026-09-03T06:15:00Z
INV-3582,CUST-325,User_325,user_325@example.com,192.168.110.82,1,4,25.5,2026-09-09T01:20:00Z
INV-3583,CUST-374,User_374,user_374@example.com,192.168.130.107,1,4,25.5,2026-09-09T04:48:00Z
INV-3584,CUST-859,User_859,user_859@example.com,192.168.253.20,2,2,120.0,2026-09-03T19:52:00Z
INV-3585,CUST-554,User_554,user_554@example.com,192.168.183.90,5,2,8.99,2026-09-01T05:04:00Z
INV-3586,CUST-319,User_319,user_319@example.com,192.168.139.175,4,4,45.0,2026-09-08T01:38:00Z
INV-3587,CUST-775,User_775,user_775@example.com,192.168.150.40,2,5,120.0,2026-09-07T01:49:00Z
INV-3588,CUST-699,User_699,user_699@example.com,192.168.216.151,5,3,8.99,2026-09-07T05:49:00Z
INV-3589,CUST-628,User_628,user_628@example.com,192.168.131.72,1,5,25.5,2026-09-08T05:46:00Z
INV-3590,CUST-897,User_897,user_897@example.com,192.168.153.73,1,2,25.5,2026-09-06T23:49:00Z
INV-3591,CUST-808,User_808,user_808@example.com,192.168.108.231,2,2,120.0,2026-09-04T23:43:00Z
INV-3592,CUST-113,User_113,user_113@example.com,192.168.154.68,4,5,45.0,2026-09-05T13:38:00Z
INV-3593,CUST-814,User_814,user_814@example.com,192.168.99.108,3,3,15.99,2026-09-04T01:44:00Z
INV-3594,CUST-204,User_204,user_204@example.com,192.168.189.147,2,1,120.0,2026-09-08T18:27:00Z
INV-3595,CUST-730,User_730,user_730@example.com,192.168.203.76,5,5,8.99,2026-09-08T07:07:00Z
INV-3596,CUST-481,User_481,user_481@example.com,192.168.160.214,1,3,25.5,2026-09-02T12:43:00Z
INV-3597,CUST-108,User_108,user_108@example.com,192.168.212.246,4,5,45.0,2026-09-04T11:03:00Z
INV-3598,CUST-511,User_511,user_511@example.com,192.168.74.119,2,3,120.0,2026-09-01T19:08:00Z
INV-3599,CUST-915,User_915,user_915@example.com,192.168.3.139,3,5,15.99,2026-09-01T10:08:00Z
INV-3600,CUST-564,User_564,user_564@example.com,192.168.208.86,1,1,25.5,2026-09-01T16:59:00Z
INV-3601,CUST-486,User_486,user_486@example.com,192.168.52.32,5,3,8.99,2026-09-08T09:25:00Z
INV-3602,CUST-595,User_595,user_595@example.com,192.168.109.204,4,3,45.0,2026-09-05T20:31:00Z
INV-3603,CUST-219,User_219,user_219@example.com,192.168.83.52,5,1,8.99,2026-09-07T02:07:00Z
INV-3604,CUST-568,User_568,user_568@example.com,192.168.158.168,4,5,45.0,2026-09-01T15:48:00Z
INV-3605,CUST-204,User_204,user_204@example.com,192.168.65.204,1,2,25.5,2026-09-05T14:27:00Z
INV-3606,CUST-553,User_553,user_553@example.com,192.168.58.157,4,5,45.0,2026-09-01T23:13:00Z
INV-3607,CUST-301,User_301,user_301@example.com,192.168.113.166,2,4,120.0,2026-09-09T04:25:00Z
INV-3608,CUST-577,User_577,user_577@example.com,192.168.223.107,3,3,15.99,2026-09-08T04:05:00Z
INV-3609,CUST-854,User_854,user_854@example.com,192.168.241.200,1,4,25.5,2026-09-08T16:09:00Z
INV-3610,CUST-122,User_122,user_122@example.com,192.168.74.146,4,5,45.0,2026-09-07T05:04:00Z
INV-3611,CUST-440,User_440,user_440@example.com,192.168.6.128,2,4,120.0,2026-09-01T13:35:00Z
INV-3612,CUST-770,User_770,user_770@example.com,192.168.212.1,1,2,25.5,2026-09-08T05:49:00Z
INV-3613,CUST-920,User_920,user_920@example.com,192.168.3.225,2,3,120.0,2026-09-08T17:49:00Z
INV-3614,CUST-246,User_246,user_246@example.com,192.168.163.95,5,2,8.99,2026-09-03T00:30:00Z
INV-3615,CUST-687,User_687,user_687@example.com,192.168.234.157,1,3,25.5,2026-09-02T18:15:00Z
INV-3616,CUST-914,User_914,user_914@example.com,192.168.112.11,4,4,45.0,2026-09-08T16:30:00Z
INV-3617,CUST-758,User_758,user_758@example.com,192.168.176.139,2,3,120.0,2026-09-03T10:59:00Z
INV-3618,CUST-767,User_767,user_767@example.com,192.168.154.176,2,3,120.0,2026-09-07T14:04:00Z
INV-3619,CUST-595,User_595,user_595@example.com,192.168.209.34,5,3,8.99,2026-09-03T00:17:00Z
INV-3620,CUST-263,User_263,user_263@example.com,192.168.239.67,4,5,45.0,2026-09-01T02:37:00Z
INV-3621,CUST-754,User_754,user_754@example.com,192.168.132.164,1,1,25.5,2026-09-06T14:52:00Z
INV-3622,CUST-835,User_835,user_835@example.com,192.168.248.244,4,5,45.0,2026-09-09T07:41:00Z
INV-3623,CUST-284,User_284,user_284@example.com,192.168.166.218,1,4,25.5,2026-09-05T01:57:00Z
INV-3624,CUST-374,User_374,user_374@example.com,192.168.226.164,5,2,8.99,2026-09-02T23:05:00Z
INV-3625,CUST-681,User_681,user_681@example.com,192.168.179.136,4,4,45.0,2026-09-02T22:42:00Z
INV-3626,CUST-884,User_884,user_884@example.com,192.168.210.238,3,3,15.99,2026-09-05T18:50:00Z
INV-3627,CUST-336,User_336,user_336@example.com,192.168.209.189,4,5,45.0,2026-09-03T19:04:00Z
INV-3628,CUST-207,User_207,user_207@example.com,192.168.201.50,2,1,120.0,2026-09-05T20:32:00Z
INV-3629,CUST-763,User_763,user_763@example.com,192.168.211.222,5,4,8.99,2026-09-03T03:47:00Z
INV-3630,CUST-320,User_320,user_320@example.com,192.168.134.248,5,4,8.99,2026-09-05T04:20:00Z
INV-3631,CUST-430,User_430,user_430@example.com,192.168.118.35,2,4,120.0,2026-09-03T05:50:00Z
INV-3632,CUST-938,User_938,user_938@example.com,192.168.134.20,4,3,45.0,2026-09-04T22:16:00Z
INV-3633,CUST-375,User_375,user_375@example.com,192.168.65.143,2,1,120.0,2026-09-04T00:50:00Z
INV-3634,CUST-146,User_146,user_146@example.com,192.168.52.42,2,2,120.0,2026-09-07T13:08:00Z
INV-3635,CUST-667,User_667,user_667@example.com,192.168.227.253,5,3,8.99,2026-09-04T11:38:00Z
INV-3636,CUST-993,User_993,user_993@example.com,192.168.249.31,3,5,15.99,2026-09-04T22:22:00Z
INV-3637,CUST-305,User_305,user_305@example.com,192.168.166.230,3,4,15.99,2026-09-03T06:14:00Z
INV-3638,CUST-236,User_236,user_236@example.com,192.168.200.209,2,2,120.0,2026-09-07T07:37:00Z
INV-3639,CUST-326,User_326,user_326@example.com,192.168.85.246,4,5,45.0,2026-09-07T06:54:00Z
INV-3640,CUST-345,User_345,user_345@example.com,192.168.203.128,5,2,8.99,2026-09-09T01:27:00Z
INV-3641,CUST-653,User_653,user_653@example.com,192.168.111.215,4,4,45.0,2026-09-01T14:08:00Z
INV-3642,CUST-131,User_131,user_131@example.com,192.168.249.214,3,1,15.99,2026-09-03T22:45:00Z
INV-3643,CUST-183,User_183,user_183@example.com,192.168.253.162,5,2,8.99,2026-09-07T03:05:00Z
INV-3644,CUST-616,User_616,user_616@example.com,192.168.182.155,5,1,8.99,2026-09-03T17:40:00Z
INV-3645,CUST-658,User_658,user_658@example.com,192.168.180.66,3,3,15.99,2026-09-06T02:19:00Z
INV-3646,CUST-123,User_123,user_123@example.com,192.168.219.9,2,1,120.0,2026-09-09T01:13:00Z
INV-3647,CUST-228,User_228,user_228@example.com,192.168.30.58,5,1,8.99,2026-09-01T21:17:00Z
INV-3648,CUST-680,User_680,user_680@example.com,192.168.34.175,4,2,45.0,2026-09-08T12:06:00Z
INV-3649,CUST-325,User_325,user_325@example.com,192.168.94.21,1,3,25.5,2026-09-04T11:54:00Z
INV-3650,CUST-168,User_168,user_168@example.com,192.168.16.60,2,4,120.0,2026-09-08T03:54:00Z
INV-3651,CUST-169,User_169,user_169@example.com,192.168.195.137,4,1,45.0,2026-09-01T07:15:00Z
INV-3652,CUST-921,User_921,user_921@example.com,192.168.26.90,3,5,15.99,2026-09-08T02:02:00Z
INV-3653,CUST-641,User_641,user_641@example.com,192.168.49.98,5,3,8.99,2026-09-06T23:14:00Z
INV-3654,CUST-463,User_463,user_463@example.com,192.168.212.200,3,2,15.99,2026-09-02T04:30:00Z
INV-3655,CUST-632,User_632,user_632@example.com,192.168.180.47,1,5,25.5,2026-09-06T17:04:00Z
INV-3656,CUST-401,User_401,user_401@example.com,192.168.200.74,5,1,8.99,2026-09-08T23:46:00Z
INV-3657,CUST-667,User_667,user_667@example.com,192.168.250.13,5,1,8.99,2026-09-01T20:21:00Z
INV-3658,CUST-335,User_335,user_335@example.com,192.168.241.44,3,3,15.99,2026-09-08T08:34:00Z
INV-3659,CUST-736,User_736,user_736@example.com,192.168.123.225,4,3,45.0,2026-09-05T02:59:00Z
INV-3660,CUST-277,User_277,user_277@example.com,192.168.127.185,2,3,120.0,2026-09-03T18:20:00Z
INV-3661,CUST-687,User_687,user_687@example.com,192.168.129.166,1,1,25.5,2026-09-03T23:07:00Z
INV-3662,CUST-784,User_784,user_784@example.com,192.168.198.75,2,4,120.0,2026-09-04T11:45:00Z
INV-3663,CUST-655,User_655,user_655@example.com,192.168.31.146,2,2,120.0,2026-09-04T12:49:00Z
INV-3664,CUST-840,User_840,user_840@example.com,192.168.50.224,1,4,25.5,2026-09-04T17:15:00Z
INV-3665,CUST-779,User_779,user_779@example.com,192.168.49.198,1,4,25.5,2026-09-04T12:05:00Z
INV-3666,CUST-224,User_224,user_224@example.com,192.168.95.172,1,2,25.5,2026-09-07T15:00:00Z
INV-3667,CUST-110,User_110,user_110@example.com,192.168.56.155,2,3,120.0,2026-09-06T02:28:00Z
INV-3668,CUST-962,User_962,user_962@example.com,192.168.93.129,5,3,8.99,2026-09-01T05:15:00Z
INV-3669,CUST-159,User_159,user_159@example.com,192.168.202.164,3,2,15.99,2026-09-04T19:11:00Z
INV-3670,CUST-560,User_560,user_560@example.com,192.168.9.16,4,3,45.0,2026-09-07T22:51:00Z
INV-3671,CUST-137,User_137,user_137@example.com,192.168.35.49,5,5,8.99,2026-09-08T18:00:00Z
INV-3672,CUST-213,User_213,user_213@example.com,192.168.176.180,3,2,15.99,2026-09-01T05:15:00Z
INV-3673,CUST-404,User_404,user_404@example.com,192.168.111.54,1,5,25.5,2026-09-08T17:35:00Z
INV-3674,CUST-835,User_835,user_835@example.com,192.168.219.191,5,1,8.99,2026-09-03T09:47:00Z
INV-3675,CUST-206,User_206,user_206@example.com,192.168.147.108,3,4,15.99,2026-09-01T21:39:00Z
INV-3676,CUST-827,User_827,user_827@example.com,192.168.139.133,1,3,25.5,2026-09-08T17:13:00Z
INV-3677,CUST-163,User_163,user_163@example.com,192.168.168.246,3,5,15.99,2026-09-02T14:42:00Z
INV-3678,CUST-363,User_363,user_363@example.com,192.168.46.252,2,1,120.0,2026-09-08T01:47:00Z
INV-3679,CUST-934,User_934,user_934@example.com,192.168.184.255,5,4,8.99,2026-09-03T04:40:00Z
INV-3680,CUST-517,User_517,user_517@example.com,192.168.140.89,5,2,8.99,2026-09-01T22:31:00Z
INV-3681,CUST-184,User_184,user_184@example.com,192.168.234.136,5,2,8.99,2026-09-08T04:03:00Z
INV-3682,CUST-816,User_816,user_816@example.com,192.168.189.222,1,5,25.5,2026-09-04T18:45:00Z
INV-3683,CUST-943,User_943,user_943@example.com,192.168.106.195,4,5,45.0,2026-09-01T00:46:00Z
INV-3684,CUST-187,User_187,user_187@example.com,192.168.20.22,4,2,45.0,2026-09-04T18:58:00Z
INV-3685,CUST-736,User_736,user_736@example.com,192.168.219.9,4,3,45.0,2026-09-05T07:51:00Z
INV-3686,CUST-204,User_204,user_204@example.com,192.168.178.104,3,4,15.99,2026-09-01T08:31:00Z
INV-3687,CUST-488,User_488,user_488@example.com,192.168.20.92,4,3,45.0,2026-09-03T08:42:00Z
INV-3688,CUST-265,User_265,user_265@example.com,192.168.99.224,5,3,8.99,2026-09-03T18:29:00Z
INV-3689,CUST-521,User_521,user_521@example.com,192.168.134.218,4,5,45.0,2026-09-01T13:46:00Z
INV-3690,CUST-442,User_442,user_442@example.com,192.168.35.228,3,1,15.99,2026-09-08T23:37:00Z
INV-3691,CUST-818,User_818,user_818@example.com,192.168.225.156,4,2,45.0,2026-09-02T03:41:00Z
INV-3692,CUST-929,User_929,user_929@example.com,192.168.115.166,1,2,25.5,2026-09-02T19:24:00Z
INV-3693,CUST-159,User_159,user_159@example.com,192.168.230.209,4,2,45.0,2026-09-09T03:20:00Z
INV-3694,CUST-229,User_229,user_229@example.com,192.168.173.235,4,4,45.0,2026-09-08T04:58:00Z
INV-3695,CUST-988,User_988,user_988@example.com,192.168.60.77,1,2,25.5,2026-09-04T23:22:00Z
INV-3696,CUST-445,User_445,user_445@example.com,192.168.55.6,3,5,15.99,2026-09-06T16:02:00Z
INV-3697,CUST-778,User_778,user_778@example.com,192.168.59.207,1,4,25.5,2026-09-01T01:28:00Z
